,notes,label
3818,"on jan 16 , protest ( second kind less week ) organ ten labour ve let go oil refineri replac labour iran gather front gate al samawah refineri . the labor demand quick intervent job given back local iraqi labour forc . ",1
3819,"on januari 16 , former public worker dismiss legisl decre dispers polic forc tri stage protest yuksel street cankaya , ankara citi . five protest detain . ",1
3820,"on januari 16 , akp member harran town sanliurfa held protest front parti headquart follow nomin differ person instead current mayor . ",1
3821,"for second day , hundr civilian protest near caltex roundabout al mansura demand prison held detent center around citi releas . protest likewis chant slogan abduct forc disapear . ",1
3822,protest held near nisab hospit shabwah governor peopl protest corrupt discrimin hospit conduct toward patient . ,1
3823,"on jan 16 , factori worker stage protest demonstr block road dhaka citi demand wage rate decid per new structur . ",1
3824,"on jan 16 , bangladesh chhatra leagu ( bcl ) activist stage demonstr dhaka univers ( du ) campus ( shahbagh , dhaka ) demand immedi poll dhaka univers central student 's union ( ducsu ) hall union . ",1
3825,"from 13-16 jan 2019 , bavet town , svay rieng provinc , 2,000 worker king maker footwear co protest four day demand 50 per cent salari suspend month due lack order . ",1
3826,"on 16 jan 2019 , meanchey district phnom penh , seventeen famili protest design vietnames immigr author . the protest claim cambodian birth live area two decad . ",1
3827,"on 16 jan , belihuloya ( imbulp , ratnapura ) , student sabaragamuwa univers march univers premis held demonstr opposit main entranc univers denounc propos open medic faculti univers . day 1 ",1
3828,"on 16 jan , sri lanka ( assum colombo citi gp 3 ) , strike call upon trade union collect known , `` protest sri lanka telecom - trade union collect , '' protest took street demand remov presid 's brother slt chairmanship . ",1
3829,"on 16 jan , vavuniya area , resid border villag iranai iluppaikkulam stage protest outsid primari medic health care hospit denounc author ' failur ensur perman doctor local hospit . ",1
3830,"assum januari 16 , near srisailam town srisailam tehsil ( kurnool , ap ) , famili stage demonstr region water shortag . ",1
3831,"on januari 16 , local protest block nation highway-61 near amguri citi ( sivasagar , assam ) , near border nagaland , driver nagaland kill , suspect pre-plan murder . the bodi found area near border tuli sub divis , nagaland . ",1
3832,"on januari 16 , member bar associ stage protest balasor citi ( balasor , odisha ) , demand etablish perman bench orissa high court region . ",1
3833,"on 16 januari , teacher ' farmer ' union gherao financ minist 's offic bathinda citi ( bathinda , punjab ) termin 5 teacher union leader . they burnt effigi chief minist stage protest march . the group jump barricad erect polic , record violenc . ",1
3834,"on januari 16 , bengaluru town ( bengaluru , karnataka ) , congress stage protest outsid bjp mla 's hous attempt opposit bjp toppl congress-jd ( s ) coalit karnataka . ",1
3835,"on januari 16 , chitradurga town ( chitradurga , karnataka ) , member youth congress stage protest bharatiya janata parti leader make attempt bring govern congress-janata dal ( secular ) coalit govern state . ",1
3836,"on januari 16 , sandhier villag olpad tehsil ( surat , gujarat ) , 150 farmer stage protest re-inclus 10 villag olapad kamrej taluka two palsana taluka mandat propos 120 metr ring road project propos central govern . ",1
3837,"on 16 januari , research fellow stage protest outsid human resourc develop ministri new delhi ( delhi ) demand increas research stipend . polic arrest 700 peopl protest site , alleg threaten beat protest . ( other report indic 150-200 peopl detain , toi say 2000 arrest ) . ",1
3838,"on 16 januari , youth congress support stage protest outsid grand bharat resort near gurgaon citi ( gurgaon , haryana ) , bjp mlas karnataka stay . they protest bjp disrespect constitut , appar attempt bjp claim power state poach ' mla allegi ( exact alleg unclear ) . ",1
3839,"on januari 16 , hyderabad citi ( hyderabad , telangana ) , motorist stage protest manoharabad toll plaza ask pay fee despit ts govern 's order waiv payment januari 16 . ",1
3840,"on januari 16 , indor town ( indor , mp ) , mainten intern secur act ( misa ) detaine stage demonstr congress-l state govern stop pension . ",1
3841,"on januari 16 , kannur town ( kannur , kerala ) , nda ( nation democrat allianc ) member stage protest excess bjp worker . ",1
3842,"on januari 16 , kozhikod town ( kozhikod , kerala ) , bjp worker stage protest alleg atroc commit state govern . ",1
3843,"on 16 januari , prantiya rakshak dal member stage protest hazratganj chauraha lucknow citi ( lucknow , uttar pradesh ) , demand regularis , fix pension , labor amen . polic prevent protest march chief minist 's resid . ",1
3844,"on 16 januari , teacher associ sanjha adhyapak morcha stage protest deputi commission 's offic ludhiana citi ( ludhiana , punjab ) , state govern recent termin 5 union leader . the teacher union recent reopen agit govern fail meet demand regularis novemb . ",1
3845,"on 16 januri , member rashtriya valimiki dharam samaj stage protest municip corpor zone a offic ludhiana citi ( ludhiana , punjab ) , burnt effigi mayor . they said exploit paid regular . ",1
3846,"on januari 16 , mandya town ( mandya , karnataka ) , member nomad hakki pikki communiti stage protest demand given hous land cultiv . ",1
3847,"on januari 16 , agraharam villag hosur tehsil ( dharmapuri , tn ) , villag stage protest demand district administr facilit water suppli villag take action offici concern take action yet . ",1
3848,"on januari 16 , appanah kombai villag dharmapuri tehsil ( dharmapuri , tn ) , villag stage protest demand district administr facilit water suppli villag take action offici concern take action yet . ",1
3849,"on januari 16 , jarugu villag dharmapuri tehsil ( dharmapuri , tn ) , villag stage protest demand district administr facilit water suppli villag take action offici concern take action yet . ",1
3850,"assum januari 16 , raipur town ( raipur , chhattisgarh ) , resid stage protest propos 1.5km-long skywalk project raipur 's shastri chowk . ",1
3851,"on januari 16 , research scholar rajiv gandhi univers carri protest march campus rono hill citi ( papum pare , arunach pradesh ) , demand hike fellowship . they march support demand all india research scholar ' associ ( airsa ) new delhi . ",1
3852,"on 16 januari , research scholar indian institut technolog rupnagar citi ( rupnagar , punjab ) stage protest dharna campus protest govern demand increas fellowship stipend . ",1
3853,"on januari 16 , sabarimala town ( pathanamthitta , kerala ) , two women attempt enter sabarimala templ block forc turn around group protest hindu pilgrim . ",1
3854,"on januari 16 , member mahila congress committe took protest march shillong citi ( east khasi hill , meghalaya ) , demand scrap citizenship ( amend ) bill , 2016 . ",1
3855,"on januari 16 , shimoga town ( shivamoga , karnataka ) , activist nation student union india ( nsui ) stage protest condemn effort bjp de-stabil janata dal ( secular ) -congress coalit govern state . ",1
3856,"on januari 16 , group ngos organis sit-in demonstr front offic deputi commission tura citi ( west garo hill , meghalaya ) , express condemn opposit pass citizenship amend bill , 2016 , lok sabha . ",1
3857,"on januari 16 , vadodara town ( vadodara , gujarat ) , technolog teacher forum ( ttf ) m s univers 's faculti technolog engin ( fte ) stage protest press long-pend demand grade salari teacher . ",1
3858,"on januari 16 , vadodara town ( vadodara , gujarat ) , vadodara parent associ member stage protest deo premis demand action privat unaid school alleg follow provision fee declar fee regulatori committe ( frc ) . ",1
3859,"on januari 16 , resid stage protest garganda tea estat villag ( alipurduar , assam ) , four-year-old girl taken away leopard januari 15 . the garden worker claim scare frequent leopard attack children . local refus hand bodi polic , compens chequ given famili . ",1
3860,"on 16 jan 2019 , resid nowgam area shanga , anantnag district stage protest demand colleg plan built chattisinghpora villag place area instead . the demonstr block achabal-chatab road . ",1
3861,"on 16 jan 2019 , coach center associ ( cca ) anantnag member stage demonstr press enclav srinagar protest alleg harass polic report close tuition center oper along k.p road area anantnag district . ",1
3862,"on januari 16 , doctor boycot opd , cancel schedul surgeri held protest ralli luqman cross khairpur citi ( khairpur , sindh ) , demand registr medic colleg pakistan medic dental council . ",1
3863,"on januari 16 , local transgend right activist member transgend communiti stage silent protest data gunj buksh town ( lahor , punjab ) , harass face transgend communiti . ",1
3864,"on januari 16 , local famili member man , die alleg owe polic tortur custodi , block road protest pahrianwali bus stand pahrianwali town ( mandi bahauddin , punjab ) , demand arrest polic personnel respons incid . ",1
3865,"on januari 16 , local polit activist resid block bajaur-peshawar road protest mohammad gat area safi tehsil ( tehsil capit code ) ( mohmand , kp ) , govern wapda caus prolong power cut area . ",1
3866,"on januari 16 , local famili member child , die alleg owe assault teacher , protest place child 's bodi road near school chamrangaan , sialkot tehsil ( tehsil capit code ) ( sialkot , punjab ) , demand action teacher . ",1
3867,"on 16 jan 2019 , khon kaen , khon kaen provinc , 40 khon kaen univers student stage protest univers gate delay general elect . near 40 polic offic check id protest interven . ",1
3868,"on 16 jan 2019 , ban tha ngio , nakhon si thammarat provinc , hundr student rajabhat nakhon si thammarat univers stage protest demand univers director resign . the student accus abus author make question decis school affair . ",1
3869,"on 16 jan 2019 , citizen seek social hous demonstr constantin , storm seat wilaya . the demonstr most includ find 2nd list social hous recipi , post morn . ",1
3870,"on 16 jan 2019 , teacher univers 20-august-1955 univers skikda , appli univers resid , stage sit-in front rector demand resumpt work dilapid hous . ",1
3871,"on januari 16 , pupil rapadama protest suspens exam prevent traffic access main road hour . ",1
3872,"16 januari : in ethiopian somali region , sitti zone youth held demonstr follow attack somali isa ethnic group live afar region . the road connect dire dawa djibouti close protest ",1
